user_settings_crypto_unlocked,attributes_notifications_marketing_push,attributes_notifications_marketing_email,num_contacts,num_referrals,num_successful_referrals,age,trx_count,trx_count_completed,trx_value_completed,trx_value_mean_completed,trx_value_max_completed,trx_success_rate,trx_n_distinct_currency,trx_n_distinct_mcc,trx_n_distinct_country,trx_share_ATM,trx_share_CARD_PAYMENT,trx_share_CARD_REFUND,trx_share_CASHBACK,trx_share_EXCHANGE,trx_share_FEE,trx_share_REFUND,trx_share_TAX,trx_share_TOPUP,trx_share_TRANSFER,trx_dir_INBOUND,trx_dir_OUTBOUND,days_since_last_trx,days_since_first_trx,trx_active_days,notif_count,notif_n_sent,notif_n_failed,notif_send_rate,notif_ch_EMAIL,notif_ch_PUSH,notif_ch_SMS,notif_n_reengagement,tenure_days,plan_GOLD,plan_SILVER,plan_STANDARD,brand_Android,brand_Apple,brand_Unknown,country_CH,country_CY,country_CZ,country_DE,country_ES,country_FR,country_GB,country_GR,country_IE,country_IT,country_LT,country_MT,country_OTHER,country_PL,country_PT,country_RO
0,1,1,0,0,0,71,3.0,2.0,25.53,12.765,17.02,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,81.0,131.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,131,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,49,218.0,186.0,14941.85,80.33252688172043,700.0,0.8532110091743119,5.0,38.0,4.0,0.0,0.6559633027522935,0.009174311926605505,0.0,0.14678899082568808,0.0045871559633027525,0.0,0.0,0.16055045871559634,0.022935779816513763,0.16972477064220184,0.8302752293577982,12.0,330.0,65.0,9.0,9.0,0.0,1.0,2.0,7.0,0.0,6.0,330,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,23,0,0,31,58.0,35.0,2205.61,63.017428571428574,425.53,0.603448275862069,2.0,12.0,3.0,0.08620689655172414,0.603448275862069,0.017241379310344827,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.25862068965517243,0.0,0.27586206896551724,0.7241379310344828,154.0,232.0,25.0,6.0,3.0,3.0,0.5,3.0,3.0,0.0,2.0,232,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,27,364.0,344.0,22878.36,66.50686046511628,1350.0,0.945054945054945,2.0,27.0,7.0,0.016483516483516484,0.782967032967033,0.0,0.0,0.0027472527472527475,0.0,0.0,0.0,0.1510989010989011,0.046703296703296704,0.15384615384615385,0.8461538461538461,0.0,363.0,142.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,363,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,11,0,0,23,143.0,128.0,4149.65,32.419140625,400.0,0.8951048951048951,2.0,17.0,6.0,0.0,0.6083916083916084,0.0,0.0,0.006993006993006993,0.013986013986013986,0.0,0.0,0.25874125874125875,0.11188811188811189,0.2937062937062937,0.7062937062937062,7.0,358.0,54.0,11.0,10.0,1.0,0.9090909090909091,3.0,7.0,1.0,6.0,358,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,3,0,0,21,103.0,67.0,968.61,14.456865671641792,170.21,0.6504854368932039,4.0,8.0,3.0,0.0,0.3300970873786408,0.009708737864077669,0.0,0.10679611650485436,0.009708737864077669,0.0,0.0,0.33980582524271846,0.20388349514563106,0.34951456310679613,0.6504854368932039,3.0,231.0,41.0,9.0,5.0,4.0,0.5555555555555556,2.0,7.0,0.0,4.0,231,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12,0,0,42,5.0,4.0,59.99,14.9975,25.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.6,0.4,218.0,220.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,220,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,6,0,0,31,130.0,98.0,2841.06,28.990408163265304,150.0,0.7538461538461538,3.0,16.0,5.0,0.13846153846153847,0.5153846153846153,0.0,0.0,0.12307692307692308,0.0,0.0,0.0,0.2,0.023076923076923078,0.2,0.8,59.0,403.0,37.0,5.0,5.0,0.0,1.0,3.0,2.0,0.0,2.0,403,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,7,0,0,50,519.0,504.0,18975.16,37.64912698412699,1005.0,0.9710982658959537,3.0,35.0,4.0,0.0019267822736030828,0.3892100192678227,0.015414258188824663,0.0,0.10211946050096339,0.0038535645472061657,0.0,0.0019267822736030828,0.10982658959537572,0.37572254335260113,0.12909441233140656,0.8709055876685935,0.0,355.0,162.0,9.0,8.0,1.0,0.8888888888888888,5.0,4.0,0.0,2.0,408,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,12,0,0,31,31.0,27.0,419.83,15.549259259259259,50.0,0.8709677419354839,1.0,6.0,2.0,0.12903225806451613,0.5483870967741935,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.2903225806451613,0.0,0.2903225806451613,0.7096774193548387,117.0,244.0,11.0,8.0,7.0,1.0,0.875,2.0,5.0,1.0,5.0,244,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,51,219.0,197.0,30640.37,155.5348730964467,1192.95,0.8995433789954338,8.0,20.0,9.0,0.0182648401826484,0.410958904109589,0.0091324200913242,0.0,0.3287671232876712,0.0,0.0,0.0,0.1506849315068493,0.0821917808219178,0.1598173515981735,0.8401826484018264,16.0,412.0,104.0,7.0,6.0,1.0,0.8571428571428571,2.0,5.0,0.0,3.0,412,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,19,0,0,38,50.0,37.0,7083.0,191.43243243243242,1400.0,0.74,1.0,13.0,4.0,0.0,0.78,0.02,0.0,0.0,0.02,0.0,0.0,0.14,0.04,0.16,0.84,0.0,145.0,20.0,5.0,5.0,0.0,1.0,1.0,4.0,0.0,3.0,145,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,5,0,0,35,20.0,17.0,3613.5499999999997,212.56176470588233,992.12,0.85,1.0,6.0,2.0,0.15,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.25,0.75,44.0,121.0,15.0,6.0,6.0,0.0,1.0,3.0,3.0,0.0,1.0,121,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7,0,0,47,21.0,20.0,1950.96,97.548,212.77,0.9523809523809523,1.0,3.0,1.0,0.0,0.47619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.6666666666666666,359.0,389.0,7.0,13.0,12.0,1.0,0.9230769230769231,4.0,8.0,1.0,7.0,389,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,80,0,0,29,13.0,10.0,971.91,97.191,170.21,0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.46153846153846156,0.6923076923076923,0.3076923076923077,21.0,134.0,7.0,4.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,196,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,41,3.0,2.0,14.99,7.495,10.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,314.0,314.0,1.0,6.0,5.0,1.0,0.8333333333333334,2.0,3.0,1.0,4.0,314,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,6,0,0,40,20.0,10.0,52.839999999999996,5.284,13.86,0.5,3.0,2.0,2.0,0.0,0.3,0.05,0.0,0.2,0.0,0.0,0.0,0.3,0.15,0.35,0.65,15.0,127.0,10.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,127,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,54,21.0,19.0,668.46,35.182105263157894,99.42,0.9047619047619048,3.0,7.0,3.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.09523809523809523,0.19047619047619047,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.7142857142857143,135.0,195.0,9.0,3.0,1.0,2.0,0.3333333333333333,1.0,2.0,0.0,1.0,195,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,13,0,0,22,136.0,115.0,6667.36,57.97704347826087,880.0,0.8455882352941176,3.0,21.0,4.0,0.029411764705882353,0.7279411764705882,0.014705882352941176,0.0,0.08823529411764706,0.0,0.0,0.0,0.08823529411764706,0.051470588235294115,0.10294117647058823,0.8970588235294118,56.0,230.0,22.0,6.0,3.0,3.0,0.5,4.0,2.0,0.0,1.0,236,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,22,10.0,3.0,19.84,6.613333333333333,9.92,0.3,1.0,2.0,2.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.3,0.4,0.6,196.0,228.0,4.0,3.0,2.0,1.0,0.6666666666666666,3.0,0.0,0.0,0.0,229,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,30,4.0,2.0,62.66,31.33,31.49,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,171.0,171.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,172,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,26,11.0,2.0,47.65,23.825,42.55,0.18181818181818182,1.0,2.0,2.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.8181818181818182,8.0,177.0,5.0,6.0,6.0,0.0,1.0,2.0,4.0,0.0,3.0,177,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,52,2.0,1.0,10.0,10.0,10.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,112.0,112.0,1.0,10.0,6.0,4.0,0.6,9.0,1.0,0.0,0.0,112,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,38,5.0,4.0,220.0,55.0,100.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.6,0.4,158.0,165.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,165,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,149,0,0,47,203.0,183.0,2282.53,12.472841530054646,90.89,0.9014778325123153,1.0,11.0,11.0,0.054187192118226604,0.13793103448275862,0.0,0.0,0.0,0.019704433497536946,0.0,0.0,0.2315270935960591,0.5566502463054187,0.2413793103448276,0.7586206896551724,3.0,399.0,124.0,8.0,7.0,1.0,0.875,3.0,5.0,0.0,2.0,399,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,3,0,0,39,35.0,26.0,940.25,36.16346153846154,152.17,0.7428571428571429,2.0,12.0,5.0,0.02857142857142857,0.5142857142857142,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0,0.37142857142857144,0.02857142857142857,0.42857142857142855,0.5714285714285714,1.0,120.0,18.0,10.0,5.0,5.0,0.5,7.0,3.0,0.0,1.0,412,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,15,0,0,22,9.0,7.0,119.45,17.064285714285713,50.0,0.7777777777777778,1.0,2.0,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,82.0,106.0,4.0,6.0,5.0,1.0,0.8333333333333334,5.0,1.0,0.0,0.0,106,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,27,6.0,3.0,15.23,5.076666666666667,8.51,0.5,1.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,26.0,167.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,167,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,24,0,0,39,3.0,2.0,17.02,8.51,8.51,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,13.0,39.0,2.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,287,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,14,0,0,40,191.0,152.0,7611.07,50.07282894736842,1000.0,0.7958115183246073,2.0,36.0,6.0,0.005235602094240838,0.774869109947644,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.16230366492146597,0.05235602094240838,0.16753926701570682,0.8324607329842932,0.0,162.0,63.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,162,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,92,0,0,30,18.0,12.0,1773.55,147.79583333333332,365.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.2222222222222222,0.7222222222222222,0.2777777777777778,0.7222222222222222,1.0,156.0,11.0,10.0,6.0,4.0,0.6,6.0,4.0,0.0,2.0,156,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,197,0,0,31,150.0,129.0,16005.4,124.07286821705426,1489.36,0.86,3.0,10.0,5.0,0.02666666666666667,0.2,0.0,0.0,0.10666666666666667,0.006666666666666667,0.0,0.0,0.28,0.38,0.29333333333333333,0.7066666666666667,1.0,197.0,55.0,8.0,7.0,1.0,0.875,2.0,6.0,0.0,2.0,197,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17,0,0,24,121.0,116.0,2381.55,20.530603448275862,425.53,0.9586776859504132,2.0,18.0,2.0,0.008264462809917356,0.6363636363636364,0.0,0.0,0.03305785123966942,0.0,0.0,0.008264462809917356,0.17355371900826447,0.14049586776859505,0.19008264462809918,0.8099173553719008,5.0,119.0,50.0,5.0,5.0,0.0,1.0,3.0,2.0,0.0,0.0,119,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,9,0,0,31,139.0,119.0,6816.46,57.281176470588235,1400.0,0.8561151079136691,5.0,20.0,7.0,0.02158273381294964,0.48201438848920863,0.007194244604316547,0.0,0.05755395683453238,0.0,0.0,0.0,0.1510791366906475,0.2805755395683453,0.15827338129496402,0.841726618705036,0.0,123.0,49.0,4.0,2.0,2.0,0.5,2.0,2.0,0.0,1.0,124,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,66,0,0,24,674.0,643.0,7061.4400000000005,10.982021772939348,340.43,0.9540059347181009,1.0,21.0,3.0,0.002967359050445104,0.456973293768546,0.0,0.0,0.0,0.001483679525222552,0.0,0.0,0.019287833827893175,0.5192878338278932,0.06083086053412463,0.9391691394658753,0.0,260.0,153.0,12.0,0.0,12.0,0.0,8.0,4.0,0.0,0.0,260,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,30,4.0,2.0,12.15,6.075,10.0,0.5,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.25,393.0,401.0,2.0,10.0,4.0,6.0,0.4,1.0,8.0,1.0,7.0,401,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,36,4.0,1.0,10.0,10.0,10.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,285.0,285.0,1.0,9.0,7.0,2.0,0.7777777777777778,1.0,7.0,1.0,8.0,285,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,37,53.0,45.0,814.53,18.100666666666665,250.0,0.8490566037735849,1.0,17.0,5.0,0.0,0.7358490566037735,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.24528301886792453,0.0,0.24528301886792453,0.7547169811320755,1.0,220.0,28.0,7.0,7.0,0.0,1.0,5.0,2.0,0.0,2.0,220,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,3,0,0,30,24.0,22.0,759.65,34.529545454545456,47.24,0.9166666666666666,6.0,1.0,1.0,0.0,0.041666666666666664,0.0,0.0,0.875,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.9166666666666666,36.0,399.0,15.0,16.0,11.0,5.0,0.6875,5.0,10.0,1.0,9.0,399,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,27,0,0,42,55.0,47.0,2189.88,46.59319148936171,170.21,0.8545454545454545,1.0,17.0,6.0,0.05454545454545454,0.6909090909090909,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.23636363636363636,0.0,0.23636363636363636,0.7636363636363637,26.0,229.0,34.0,9.0,0.0,9.0,0.0,1.0,8.0,0.0,8.0,229,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,6,0,0,21,206.0,183.0,8106.92,44.30010928961749,810.0,0.8883495145631068,2.0,17.0,3.0,0.0,0.6699029126213593,0.0,0.0,0.14563106796116504,0.0,0.0,0.0,0.10679611650485436,0.07766990291262135,0.11650485436893204,0.883495145631068,1.0,175.0,81.0,4.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,218,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,22,0,0,56,9.0,8.0,5269.78,658.7225,1489.36,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.8888888888888888,0.1111111111111111,7.0,225.0,6.0,13.0,13.0,0.0,1.0,5.0,8.0,0.0,5.0,225,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,98,0,0,35,10.0,3.0,143.22,47.74,71.61,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.9,0.1,117.0,140.0,2.0,11.0,6.0,5.0,0.5454545454545454,6.0,5.0,0.0,3.0,140,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,19,134.0,105.0,3290.75,31.340476190476192,250.0,0.7835820895522388,4.0,14.0,9.0,0.1044776119402985,0.41044776119402987,0.0,0.0,0.15671641791044777,0.007462686567164179,0.0,0.0,0.208955223880597,0.11194029850746269,0.208955223880597,0.7910447761194029,16.0,305.0,33.0,3.0,1.0,2.0,0.3333333333333333,1.0,2.0,0.0,0.0,305,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,37,0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,10.0,7.0,3.0,0.7,8.0,2.0,0.0,0.0,110,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,11,0,0,35,441.0,400.0,21289.71,53.224275,680.85,0.9070294784580499,3.0,39.0,7.0,0.02040816326530612,0.48072562358276644,0.0,0.0,0.10657596371882086,0.0,0.0,0.013605442176870748,0.15419501133786848,0.22448979591836735,0.17006802721088435,0.8299319727891157,0.0,453.0,159.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,455,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,0,38,52.0,46.0,3509.12,76.28521739130434,516.96,0.8846153846153846,3.0,10.0,5.0,0.0,0.2692307692307692,0.0,0.0,0.34615384615384615,0.019230769230769232,0.0,0.0,0.28846153846153844,0.07692307692307693,0.28846153846153844,0.7115384615384616,18.0,390.0,22.0,5.0,5.0,0.0,1.0,3.0,2.0,0.0,0.0,390,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,6,0,0,35,140.0,129.0,3897.8399999999997,30.215813953488368,425.53,0.9214285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.16428571428571428,0.8285714285714286,0.16428571428571428,0.8357142857142857,1.0,180.0,91.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,227,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,70,19.0,16.0,740.0,46.25,250.0,0.8421052631578947,1.0,8.0,3.0,0.05263157894736842,0.5789473684210527,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.2631578947368421,0.05263157894736842,0.2631578947368421,0.7368421052631579,187.0,254.0,13.0,11.0,8.0,3.0,0.7272727272727273,7.0,3.0,1.0,3.0,255,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,15,0,0,25,16.0,11.0,121.8,11.072727272727272,39.77,0.6875,1.0,2.0,2.0,0.0,0.3125,0.0,0.0,0.0,0.0625,0.0,0.0,0.25,0.375,0.25,0.75,71.0,215.0,8.0,13.0,11.0,2.0,0.8461538461538461,4.0,9.0,0.0,8.0,236,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,12,0,0,22,99.0,95.0,2760.38,29.05663157894737,425.53,0.9595959595959596,1.0,25.0,4.0,0.04040404040404041,0.7575757575757576,0.020202020202020204,0.0,0.0,0.030303030303030304,0.0,0.0,0.10101010101010101,0.050505050505050504,0.12121212121212122,0.8787878787878788,10.0,174.0,43.0,7.0,7.0,0.0,1.0,5.0,2.0,0.0,2.0,174,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,4,0,0,26,54.0,48.0,1158.63,24.138125000000002,150.0,0.8888888888888888,1.0,18.0,1.0,0.018518518518518517,0.7222222222222222,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.24074074074074073,0.0,0.24074074074074073,0.7592592592592593,304.0,352.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,352,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,13,0,0,33,99.0,96.0,1830.24,19.065,255.32,0.9696969696969697,1.0,15.0,3.0,0.020202020202020204,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.1111111111111111,0.48484848484848486,0.3333333333333333,0.6666666666666666,0.0,117.0,43.0,4.0,3.0,1.0,0.75,4.0,0.0,0.0,0.0,117,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,23,0,0,37,116.0,107.0,1301.72,12.165607476635515,425.53,0.9224137931034483,1.0,15.0,2.0,0.0,0.4827586206896552,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.02586206896551724,0.4827586206896552,0.034482758620689655,0.9655172413793104,19.0,356.0,58.0,4.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,379,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,0,29,60.0,39.0,807.0,20.692307692307693,60.0,0.65,2.0,5.0,3.0,0.0,0.43333333333333335,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.7333333333333333,95.0,342.0,24.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,365,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,34,14.0,10.0,1352.05,135.20499999999998,546.87,0.7142857142857143,2.0,4.0,5.0,0.0,0.35714285714285715,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,17.0,329.0,7.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,329,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,2,0,0,32,50.0,41.0,941.1,22.953658536585365,200.0,0.82,2.0,10.0,3.0,0.02,0.5,0.0,0.0,0.16,0.02,0.0,0.0,0.2,0.1,0.22,0.78,65.0,197.0,21.0,7.0,7.0,0.0,1.0,3.0,4.0,0.0,3.0,208,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,35,0,0,25,376.0,346.0,2467.65,7.131936416184971,255.32,0.9202127659574468,1.0,21.0,5.0,0.010638297872340425,0.5106382978723404,0.0,0.0,0.0,0.0026595744680851063,0.0,0.0,0.0797872340425532,0.3962765957446808,0.08244680851063829,0.9175531914893617,1.0,388.0,134.0,9.0,5.0,4.0,0.5555555555555556,5.0,4.0,0.0,1.0,400,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,0,29,7.0,5.0,19.32,3.864,8.51,0.7142857142857143,2.0,1.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,286.0,332.0,4.0,4.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,10.0,7.0,3.0,0.7,8.0,2.0,0.0,0.0,113,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,24,0,0,28,66.0,42.0,198.98,4.737619047619047,15.91,0.6363636363636364,5.0,7.0,7.0,0.015151515151515152,0.36363636363636365,0.0,0.0,0.3333333333333333,0.09090909090909091,0.015151515151515152,0.0,0.16666666666666666,0.015151515151515152,0.18181818181818182,0.8181818181818182,0.0,299.0,29.0,7.0,4.0,3.0,0.5714285714285714,4.0,3.0,0.0,0.0,304,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
