user_id,country,plan_GOLD,plan_SILVER,plan_STANDARD,tenure_days,days_since_last_trx,trx_count,churned,snapshot,cutoff
user_12419,FR,False,False,True,193,34.0,51.0,1,2019-05-16,2019-04-18
user_12420,GB,False,False,True,333,4.0,61.0,1,2019-05-16,2019-04-18
user_12421,FI,False,False,True,190,5.0,44.0,0,2019-05-16,2019-04-18
user_12422,GB,False,False,True,447,63.0,21.0,1,2019-05-16,2019-04-18
user_12423,FR,False,False,True,323,1.0,39.0,0,2019-05-16,2019-04-18
user_12424,GB,False,False,True,151,151.0,2.0,1,2019-05-16,2019-04-18
user_12425,PL,False,False,True,301,42.0,6.0,1,2019-05-16,2019-04-18
user_12426,GB,False,False,True,142,999.0,0.0,1,2019-05-16,2019-04-18
user_12427,LT,False,False,True,323,11.0,119.0,1,2019-05-16,2019-04-18
user_12428,GB,False,False,True,268,46.0,34.0,1,2019-05-16,2019-04-18
user_12429,RO,False,False,True,170,999.0,0.0,1,2019-05-16,2019-04-18
user_12430,GB,False,False,True,126,41.0,153.0,1,2019-05-16,2019-04-18
user_12431,HU,False,False,True,295,13.0,34.0,1,2019-05-16,2019-04-18
user_12432,PT,False,False,True,140,0.0,117.0,0,2019-05-16,2019-04-18
user_12433,MT,False,False,True,322,0.0,226.0,0,2019-05-16,2019-04-18
user_12434,SI,False,False,True,118,0.0,18.0,1,2019-05-16,2019-04-18
user_12435,GB,False,False,True,262,1.0,667.0,0,2019-05-16,2019-04-18
user_12436,GB,False,False,True,417,1.0,48.0,0,2019-05-16,2019-04-18
user_12437,FR,False,False,True,347,17.0,63.0,0,2019-05-16,2019-04-18
user_12438,CH,False,True,False,177,5.0,155.0,0,2019-05-16,2019-04-18
user_12439,GB,False,False,True,248,46.0,28.0,1,2019-05-16,2019-04-18
user_12440,LT,False,False,True,281,999.0,0.0,1,2019-05-16,2019-04-18
user_12441,FR,False,False,True,402,2.0,201.0,0,2019-05-16,2019-04-18
user_12442,IM,False,False,True,223,0.0,728.0,0,2019-05-16,2019-04-18
user_12443,GB,False,False,True,314,211.0,27.0,1,2019-05-16,2019-04-18
user_12444,NL,False,False,True,298,295.0,2.0,1,2019-05-16,2019-04-18
user_12445,GB,False,False,True,386,227.0,42.0,1,2019-05-16,2019-04-18
user_12446,GB,False,False,True,401,45.0,105.0,0,2019-05-16,2019-04-18
user_12447,GB,False,True,False,450,0.0,954.0,0,2019-05-16,2019-04-18
user_12448,RO,False,False,True,136,5.0,27.0,0,2019-05-16,2019-04-18
user_12449,GR,False,False,True,229,1.0,267.0,0,2019-05-16,2019-04-18
user_12450,RO,False,False,True,187,0.0,327.0,0,2019-05-16,2019-04-18
user_12451,CH,False,False,True,193,189.0,1.0,1,2019-05-16,2019-04-18
user_12452,DK,False,False,True,140,0.0,22.0,0,2019-05-16,2019-04-18
user_12453,GB,False,False,True,201,14.0,76.0,0,2019-05-16,2019-04-18
user_12454,GB,False,False,True,109,107.0,3.0,1,2019-05-16,2019-04-18
user_12455,MT,False,False,True,248,3.0,85.0,0,2019-05-16,2019-04-18
user_12456,MT,False,False,True,279,4.0,104.0,0,2019-05-16,2019-04-18
user_12457,GB,False,False,True,224,102.0,166.0,1,2019-05-16,2019-04-18
user_12458,GB,False,False,True,260,4.0,94.0,0,2019-05-16,2019-04-18
user_12459,IE,False,False,True,213,0.0,275.0,0,2019-05-16,2019-04-18
user_12460,CZ,False,False,True,388,19.0,22.0,0,2019-05-16,2019-04-18
user_12461,FR,False,True,False,189,0.0,411.0,0,2019-05-16,2019-04-18
user_12462,PL,False,False,True,264,16.0,40.0,0,2019-05-16,2019-04-18
user_12463,PT,False,False,True,177,9.0,31.0,0,2019-05-16,2019-04-18
user_12464,MT,False,False,True,281,47.0,94.0,1,2019-05-16,2019-04-18
user_12465,RO,False,False,True,164,16.0,18.0,0,2019-05-16,2019-04-18
user_12466,FR,False,False,True,113,9.0,8.0,0,2019-05-16,2019-04-18
user_12467,FR,False,False,True,412,14.0,72.0,0,2019-05-16,2019-04-18
user_12468,CH,False,False,True,245,245.0,1.0,1,2019-05-16,2019-04-18
user_12469,FR,False,False,True,333,17.0,54.0,1,2019-05-16,2019-04-18
user_12470,GB,False,False,True,401,1.0,110.0,0,2019-05-16,2019-04-18
user_12471,MT,False,False,True,114,0.0,42.0,0,2019-05-16,2019-04-18
user_12472,GB,False,False,True,463,3.0,319.0,0,2019-05-16,2019-04-18
user_12473,FR,False,False,True,142,142.0,3.0,1,2019-05-16,2019-04-18
user_12474,DE,False,False,True,223,193.0,4.0,1,2019-05-16,2019-04-18
user_12475,GB,False,False,True,400,104.0,57.0,1,2019-05-16,2019-04-18
user_12476,RO,False,False,True,128,1.0,38.0,0,2019-05-16,2019-04-18
user_12477,SE,False,False,True,179,5.0,247.0,0,2019-05-16,2019-04-18
user_12478,GB,False,True,False,350,2.0,270.0,0,2019-05-16,2019-04-18
user_12479,GB,False,False,True,114,0.0,386.0,0,2019-05-16,2019-04-18
user_12480,CH,False,True,False,286,11.0,18.0,0,2019-05-16,2019-04-18
user_12481,GB,False,False,True,403,33.0,79.0,1,2019-05-16,2019-04-18
user_12482,CY,False,False,True,150,31.0,26.0,1,2019-05-16,2019-04-18
user_12483,GB,False,False,True,467,466.0,5.0,1,2019-05-16,2019-04-18
user_12484,MT,False,False,True,163,0.0,135.0,0,2019-05-16,2019-04-18
user_12485,GB,False,True,False,211,1.0,229.0,0,2019-05-16,2019-04-18
user_12486,DK,False,False,True,182,24.0,30.0,0,2019-05-16,2019-04-18
user_12487,GB,False,False,True,352,1.0,1169.0,0,2019-05-16,2019-04-18
user_12488,FR,False,False,True,232,9.0,51.0,0,2019-05-16,2019-04-18
user_12489,IE,False,False,True,161,3.0,202.0,0,2019-05-16,2019-04-18
user_12490,ES,False,False,True,274,3.0,62.0,0,2019-05-16,2019-04-18
user_12491,GB,False,False,True,304,0.0,370.0,0,2019-05-16,2019-04-18
user_12492,GB,False,False,True,274,135.0,41.0,0,2019-05-16,2019-04-18
user_12493,IT,False,False,True,222,123.0,43.0,1,2019-05-16,2019-04-18
user_12494,GB,False,False,True,456,0.0,876.0,0,2019-05-16,2019-04-18
user_12495,IT,False,False,True,220,14.0,6.0,0,2019-05-16,2019-04-18
user_12496,DE,False,False,True,469,120.0,36.0,1,2019-05-16,2019-04-18
user_12497,CH,False,False,True,292,19.0,191.0,0,2019-05-16,2019-04-18
user_12498,IE,False,False,True,224,2.0,203.0,0,2019-05-16,2019-04-18
user_12499,FR,False,False,True,285,48.0,177.0,0,2019-05-16,2019-04-18
user_12500,LT,False,False,True,154,0.0,40.0,1,2019-05-16,2019-04-18
user_12501,PT,False,False,True,264,12.0,84.0,0,2019-05-16,2019-04-18
user_12502,CH,True,False,False,239,26.0,59.0,0,2019-05-16,2019-04-18
user_12503,PL,False,False,True,397,78.0,3.0,1,2019-05-16,2019-04-18
user_12504,PL,False,False,True,137,4.0,18.0,0,2019-05-16,2019-04-18
user_12505,GB,False,False,True,462,10.0,6.0,1,2019-05-16,2019-04-18
user_12506,DE,False,False,True,343,0.0,24.0,0,2019-05-16,2019-04-18
user_12507,GB,False,False,True,377,15.0,699.0,0,2019-05-16,2019-04-18
user_12508,GB,False,False,True,127,35.0,101.0,0,2019-05-16,2019-04-18
user_12509,AT,False,False,True,151,104.0,6.0,1,2019-05-16,2019-04-18
user_12510,CZ,False,False,True,463,999.0,0.0,1,2019-05-16,2019-04-18
user_12511,LT,False,False,True,438,426.0,6.0,1,2019-05-16,2019-04-18
user_12512,IE,False,False,True,347,22.0,161.0,0,2019-05-16,2019-04-18
user_12513,LT,False,False,True,276,14.0,31.0,0,2019-05-16,2019-04-18
user_12514,GB,False,False,True,456,0.0,1010.0,0,2019-05-16,2019-04-18
user_12515,IE,False,False,True,127,23.0,106.0,0,2019-05-16,2019-04-18
user_12516,FR,True,False,False,236,0.0,436.0,0,2019-05-16,2019-04-18
user_12517,ES,False,False,True,187,0.0,166.0,0,2019-05-16,2019-04-18
user_12518,GB,False,False,True,466,50.0,83.0,1,2019-05-16,2019-04-18
user_12519,GB,False,False,True,414,227.0,57.0,1,2019-05-16,2019-04-18
user_12520,IE,False,False,True,146,2.0,167.0,0,2019-05-16,2019-04-18
user_12521,MT,False,False,True,136,6.0,27.0,0,2019-05-16,2019-04-18
user_12522,IT,False,False,True,269,0.0,208.0,0,2019-05-16,2019-04-18
user_12523,PL,False,False,True,123,59.0,7.0,1,2019-05-16,2019-04-18
user_12524,GB,False,False,True,450,441.0,7.0,1,2019-05-16,2019-04-18
user_12525,RO,False,False,True,131,18.0,64.0,0,2019-05-16,2019-04-18
user_12526,GB,False,False,True,426,43.0,274.0,0,2019-05-16,2019-04-18
user_12527,ES,False,False,True,176,42.0,5.0,0,2019-05-16,2019-04-18
user_12528,ES,False,False,True,224,89.0,11.0,1,2019-05-16,2019-04-18
user_12529,GB,False,False,True,386,109.0,31.0,0,2019-05-16,2019-04-18
user_12530,IE,False,False,True,144,90.0,80.0,1,2019-05-16,2019-04-18
user_12531,FR,False,False,True,291,142.0,53.0,1,2019-05-16,2019-04-18
user_12532,MT,True,False,False,199,3.0,32.0,0,2019-05-16,2019-04-18
user_12533,PL,False,False,True,140,41.0,18.0,1,2019-05-16,2019-04-18
user_12534,IE,False,False,True,263,0.0,94.0,0,2019-05-16,2019-04-18
user_12535,GB,False,False,True,219,140.0,5.0,1,2019-05-16,2019-04-18
user_12536,GB,False,False,True,403,73.0,8.0,1,2019-05-16,2019-04-18
user_12537,CH,False,False,True,196,0.0,122.0,0,2019-05-16,2019-04-18
user_12538,GB,False,False,True,389,2.0,340.0,1,2019-05-16,2019-04-18
user_12539,FR,False,False,True,121,63.0,31.0,1,2019-05-16,2019-04-18
user_12540,LV,False,False,True,159,999.0,0.0,1,2019-05-16,2019-04-18
user_12541,IT,False,False,True,135,110.0,2.0,0,2019-05-16,2019-04-18
user_12542,PT,False,False,True,406,4.0,93.0,0,2019-05-16,2019-04-18
user_12543,GB,False,False,True,130,120.0,3.0,1,2019-05-16,2019-04-18
user_12544,FR,False,True,False,292,0.0,545.0,0,2019-05-16,2019-04-18
user_12545,IE,False,False,True,233,190.0,46.0,0,2019-05-16,2019-04-18
user_12546,CZ,False,False,True,171,171.0,3.0,1,2019-05-16,2019-04-18
user_12547,PL,True,False,False,304,0.0,1181.0,0,2019-05-16,2019-04-18
user_12548,GB,False,False,True,393,8.0,79.0,0,2019-05-16,2019-04-18
user_12549,GB,False,False,True,262,12.0,122.0,0,2019-05-16,2019-04-18
user_12550,FR,False,False,True,126,101.0,6.0,1,2019-05-16,2019-04-18
user_12551,GB,False,False,True,301,47.0,64.0,0,2019-05-16,2019-04-18
user_12552,IE,False,False,True,265,2.0,204.0,0,2019-05-16,2019-04-18
user_12553,NO,False,False,True,166,12.0,77.0,0,2019-05-16,2019-04-18
user_12554,FR,False,False,True,247,230.0,3.0,1,2019-05-16,2019-04-18
user_12555,BE,False,False,True,211,8.0,282.0,0,2019-05-16,2019-04-18
user_12556,MT,False,False,True,215,4.0,28.0,0,2019-05-16,2019-04-18
user_12557,ES,False,False,True,310,12.0,13.0,1,2019-05-16,2019-04-18
user_12558,ES,False,False,True,323,207.0,25.0,1,2019-05-16,2019-04-18
user_12559,SI,False,False,True,284,12.0,10.0,0,2019-05-16,2019-04-18
user_12560,GB,False,False,True,235,114.0,5.0,0,2019-05-16,2019-04-18
user_12561,GB,False,False,True,270,0.0,406.0,0,2019-05-16,2019-04-18
user_12562,GB,False,False,True,326,326.0,3.0,1,2019-05-16,2019-04-18
user_12563,ES,False,False,True,146,6.0,38.0,0,2019-05-16,2019-04-18
user_12564,IE,False,False,True,144,28.0,8.0,1,2019-05-16,2019-04-18
user_12565,CY,False,False,True,278,151.0,9.0,1,2019-05-16,2019-04-18
user_12566,IE,False,False,True,134,31.0,12.0,0,2019-05-16,2019-04-18
user_12567,GB,False,False,True,421,368.0,8.0,1,2019-05-16,2019-04-18
user_12568,CZ,False,False,True,211,200.0,8.0,1,2019-05-16,2019-04-18
user_12569,PL,False,False,True,344,14.0,309.0,0,2019-05-16,2019-04-18
user_12570,GB,False,False,True,216,20.0,140.0,0,2019-05-16,2019-04-18
user_12571,LU,False,False,True,260,1.0,32.0,0,2019-05-16,2019-04-18
user_12572,IE,False,False,True,418,2.0,228.0,0,2019-05-16,2019-04-18
user_12573,GB,False,False,True,379,0.0,876.0,0,2019-05-16,2019-04-18
user_12574,FR,False,False,True,203,203.0,7.0,1,2019-05-16,2019-04-18
user_12575,IE,False,False,True,274,2.0,155.0,0,2019-05-16,2019-04-18
user_12576,GB,False,False,True,276,41.0,85.0,0,2019-05-16,2019-04-18
user_12577,PL,False,False,True,135,135.0,3.0,1,2019-05-16,2019-04-18
user_12578,FR,False,False,True,457,37.0,268.0,1,2019-05-16,2019-04-18
user_12579,RO,False,True,False,128,0.0,29.0,1,2019-05-16,2019-04-18
user_12580,HU,False,False,True,217,6.0,77.0,0,2019-05-16,2019-04-18
user_12581,IE,False,False,True,192,0.0,52.0,1,2019-05-16,2019-04-18
user_12582,GB,False,False,True,163,25.0,19.0,1,2019-05-16,2019-04-18
user_12583,PL,False,False,True,314,80.0,51.0,1,2019-05-16,2019-04-18
user_12584,PL,False,False,True,183,9.0,40.0,0,2019-05-16,2019-04-18
user_12585,PL,False,True,False,464,0.0,1538.0,0,2019-05-16,2019-04-18
user_12586,FR,False,True,False,371,4.0,678.0,0,2019-05-16,2019-04-18
user_12587,FR,False,False,True,209,16.0,82.0,0,2019-05-16,2019-04-18
user_12588,GB,False,False,True,391,20.0,59.0,0,2019-05-16,2019-04-18
user_12589,FR,False,False,True,299,144.0,29.0,0,2019-05-16,2019-04-18
user_12590,IE,False,False,True,138,0.0,46.0,0,2019-05-16,2019-04-18
user_12591,NO,False,False,True,274,264.0,8.0,1,2019-05-16,2019-04-18
user_12592,JE,True,False,False,155,0.0,196.0,0,2019-05-16,2019-04-18
user_12593,CH,False,False,True,348,13.0,14.0,1,2019-05-16,2019-04-18
user_12594,GB,False,False,True,416,12.0,15.0,1,2019-05-16,2019-04-18
user_12595,IT,False,False,True,111,109.0,2.0,1,2019-05-16,2019-04-18
user_12596,GB,False,False,True,426,34.0,19.0,1,2019-05-16,2019-04-18
user_12597,FR,False,False,True,399,13.0,134.0,1,2019-05-16,2019-04-18
user_12598,GB,False,False,True,469,89.0,34.0,1,2019-05-16,2019-04-18
user_12599,IE,False,False,True,115,2.0,24.0,0,2019-05-16,2019-04-18
user_12600,GB,False,False,True,294,114.0,34.0,1,2019-05-16,2019-04-18
user_12601,FR,False,False,True,440,6.0,105.0,0,2019-05-16,2019-04-18
user_12602,GB,False,False,True,323,272.0,5.0,1,2019-05-16,2019-04-18
user_12603,GB,False,False,True,415,87.0,42.0,1,2019-05-16,2019-04-18
user_12604,ES,False,False,True,116,24.0,3.0,1,2019-05-16,2019-04-18
user_12605,PL,False,False,True,126,125.0,3.0,1,2019-05-16,2019-04-18
user_12606,GB,False,False,True,214,999.0,0.0,1,2019-05-16,2019-04-18
user_12607,GB,False,False,True,201,14.0,40.0,0,2019-05-16,2019-04-18
user_12608,FR,False,False,True,168,999.0,0.0,1,2019-05-16,2019-04-18
user_12609,CY,False,False,True,396,8.0,54.0,0,2019-05-16,2019-04-18
user_12610,GB,True,False,False,161,0.0,877.0,0,2019-05-16,2019-04-18
user_12611,RO,False,False,True,180,999.0,0.0,1,2019-05-16,2019-04-18
user_12612,MT,False,False,True,165,40.0,20.0,0,2019-05-16,2019-04-18
user_12613,PL,False,False,True,311,215.0,36.0,1,2019-05-16,2019-04-18
user_12614,FR,False,False,True,275,2.0,69.0,0,2019-05-16,2019-04-18
user_12615,FR,False,False,True,171,0.0,46.0,0,2019-05-16,2019-04-18
user_12616,JE,False,False,True,294,0.0,90.0,0,2019-05-16,2019-04-18
user_12617,IE,False,False,True,250,0.0,241.0,0,2019-05-16,2019-04-18
user_12618,PL,False,False,True,138,0.0,173.0,0,2019-05-16,2019-04-18
user_12619,GB,False,False,True,343,252.0,96.0,1,2019-05-16,2019-04-18
user_12620,PT,False,False,True,199,0.0,405.0,0,2019-05-16,2019-04-18
user_12621,GB,False,False,True,463,22.0,39.0,1,2019-05-16,2019-04-18
user_12622,GB,False,False,True,219,5.0,20.0,0,2019-05-16,2019-04-18
user_12623,GR,False,False,True,429,36.0,63.0,0,2019-05-16,2019-04-18
user_12624,FR,True,False,False,367,0.0,155.0,0,2019-05-16,2019-04-18
user_12625,ES,False,False,True,391,0.0,12.0,1,2019-05-16,2019-04-18
user_12626,PT,False,False,True,172,1.0,140.0,0,2019-05-16,2019-04-18
user_12627,ES,False,False,True,117,0.0,259.0,0,2019-05-16,2019-04-18
user_12628,ES,False,False,True,286,14.0,261.0,1,2019-05-16,2019-04-18
user_12629,ES,False,False,True,328,3.0,319.0,0,2019-05-16,2019-04-18
user_12630,RO,False,False,True,182,72.0,25.0,0,2019-05-16,2019-04-18
user_12631,PL,False,False,True,123,55.0,6.0,1,2019-05-16,2019-04-18
user_12632,GB,False,False,True,258,14.0,130.0,1,2019-05-16,2019-04-18
user_12633,GB,False,False,True,330,1.0,435.0,0,2019-05-16,2019-04-18
user_12634,GR,False,False,True,296,15.0,29.0,1,2019-05-16,2019-04-18
user_12635,ES,False,False,True,278,32.0,47.0,1,2019-05-16,2019-04-18
user_12636,GB,False,False,True,224,6.0,171.0,0,2019-05-16,2019-04-18
user_12637,PL,False,False,True,134,8.0,73.0,0,2019-05-16,2019-04-18
user_12638,GB,False,False,True,253,210.0,43.0,1,2019-05-16,2019-04-18
user_12639,GB,False,False,True,377,6.0,41.0,0,2019-05-16,2019-04-18
user_12640,PT,False,False,True,205,86.0,27.0,1,2019-05-16,2019-04-18
user_12641,IE,False,False,True,165,2.0,18.0,0,2019-05-16,2019-04-18
user_12642,ES,False,False,True,221,2.0,48.0,0,2019-05-16,2019-04-18
user_12643,RO,False,False,True,407,0.0,842.0,0,2019-05-16,2019-04-18
user_12644,GB,False,False,True,371,3.0,221.0,0,2019-05-16,2019-04-18
user_12645,GB,False,True,False,112,30.0,19.0,1,2019-05-16,2019-04-18
user_12646,GB,False,False,True,241,16.0,102.0,1,2019-05-16,2019-04-18
user_12647,PL,False,False,True,406,24.0,143.0,0,2019-05-16,2019-04-18
user_12648,GB,False,False,True,182,49.0,15.0,0,2019-05-16,2019-04-18
user_12649,SE,False,True,False,274,135.0,66.0,1,2019-05-16,2019-04-18
user_12650,IE,False,True,False,349,2.0,120.0,0,2019-05-16,2019-04-18
user_12651,JE,False,False,True,314,5.0,17.0,1,2019-05-16,2019-04-18
user_12652,FR,False,False,True,164,0.0,6.0,1,2019-05-16,2019-04-18
user_12653,FR,False,False,True,376,74.0,241.0,1,2019-05-16,2019-04-18
user_12654,LV,False,False,True,308,0.0,299.0,0,2019-05-16,2019-04-18
user_12655,FR,False,False,True,375,16.0,147.0,0,2019-05-16,2019-04-18
user_12656,CY,False,False,True,313,242.0,5.0,1,2019-05-16,2019-04-18
user_12657,GB,False,False,True,365,30.0,105.0,0,2019-05-16,2019-04-18
user_12658,LT,False,False,True,415,409.0,2.0,1,2019-05-16,2019-04-18
user_12659,ES,False,False,True,408,170.0,41.0,1,2019-05-16,2019-04-18
user_12660,MT,False,False,True,224,2.0,42.0,0,2019-05-16,2019-04-18
user_12661,RO,False,True,False,378,22.0,29.0,0,2019-05-16,2019-04-18
user_12662,GB,False,False,True,470,42.0,46.0,0,2019-05-16,2019-04-18
user_12663,PL,False,False,True,181,8.0,79.0,0,2019-05-16,2019-04-18
user_12664,PL,False,False,True,373,4.0,129.0,1,2019-05-16,2019-04-18
user_12665,NL,False,False,True,136,0.0,16.0,0,2019-05-16,2019-04-18
user_12666,GB,False,False,True,334,14.0,26.0,0,2019-05-16,2019-04-18
user_12667,PT,False,False,True,303,136.0,57.0,1,2019-05-16,2019-04-18
user_12668,GB,False,False,True,140,6.0,134.0,0,2019-05-16,2019-04-18
user_12669,CH,False,False,True,354,1.0,164.0,1,2019-05-16,2019-04-18
user_12670,PL,False,False,True,154,17.0,30.0,0,2019-05-16,2019-04-18
user_12671,LV,False,False,True,256,36.0,64.0,1,2019-05-16,2019-04-18
user_12672,IE,False,False,True,207,2.0,222.0,0,2019-05-16,2019-04-18
user_12673,LT,False,False,True,432,2.0,432.0,0,2019-05-16,2019-04-18
user_12674,PL,False,False,True,208,56.0,28.0,1,2019-05-16,2019-04-18
user_12675,PT,False,False,True,141,999.0,0.0,1,2019-05-16,2019-04-18
user_12676,SK,False,False,True,170,26.0,5.0,1,2019-05-16,2019-04-18
user_12677,RO,False,False,True,113,37.0,11.0,1,2019-05-16,2019-04-18
user_12678,FR,False,False,True,215,203.0,6.0,1,2019-05-16,2019-04-18
user_12679,PL,False,False,True,382,54.0,123.0,1,2019-05-16,2019-04-18
user_12680,RO,False,False,True,149,3.0,82.0,0,2019-05-16,2019-04-18
user_12681,IE,False,False,True,271,11.0,323.0,0,2019-05-16,2019-04-18
user_12682,FR,False,False,True,284,0.0,74.0,0,2019-05-16,2019-04-18
user_12683,RO,True,False,False,179,0.0,675.0,0,2019-05-16,2019-04-18
user_12684,LT,False,False,True,444,0.0,205.0,0,2019-05-16,2019-04-18
user_12685,FR,False,False,True,141,11.0,7.0,0,2019-05-16,2019-04-18
user_12686,FR,False,False,True,346,21.0,119.0,0,2019-05-16,2019-04-18
user_12687,PL,False,False,True,224,999.0,0.0,1,2019-05-16,2019-04-18
user_12688,FR,False,False,True,404,131.0,29.0,1,2019-05-16,2019-04-18
user_12689,GB,False,False,True,251,21.0,60.0,1,2019-05-16,2019-04-18
user_12690,GB,False,False,True,313,237.0,12.0,1,2019-05-16,2019-04-18
user_12691,IE,False,False,True,170,6.0,183.0,0,2019-05-16,2019-04-18
user_12692,GB,False,False,True,175,120.0,60.0,1,2019-05-16,2019-04-18
user_12693,PL,False,False,True,347,10.0,25.0,0,2019-05-16,2019-04-18
user_12694,DE,False,False,True,231,2.0,20.0,0,2019-05-16,2019-04-18
user_12695,RO,False,False,True,347,3.0,299.0,0,2019-05-16,2019-04-18
user_12696,PL,False,False,True,241,10.0,158.0,0,2019-05-16,2019-04-18
user_12697,AT,False,False,True,449,3.0,98.0,0,2019-05-16,2019-04-18
user_12698,DE,False,False,True,297,46.0,12.0,1,2019-05-16,2019-04-18
user_12699,PL,False,False,True,205,90.0,205.0,1,2019-05-16,2019-04-18
user_12700,PL,False,False,True,418,0.0,304.0,0,2019-05-16,2019-04-18
user_12701,BG,False,False,True,141,18.0,7.0,0,2019-05-16,2019-04-18
user_12702,BE,False,False,True,208,2.0,13.0,0,2019-05-16,2019-04-18
user_12703,FR,False,False,True,211,0.0,103.0,0,2019-05-16,2019-04-18
user_12704,LV,False,False,True,300,5.0,40.0,0,2019-05-16,2019-04-18
user_12705,GB,False,False,True,311,4.0,291.0,0,2019-05-16,2019-04-18
user_12706,IE,False,False,True,118,0.0,171.0,0,2019-05-16,2019-04-18
user_12707,ES,False,False,True,145,0.0,10.0,0,2019-05-16,2019-04-18
user_12708,GB,False,False,True,197,4.0,31.0,0,2019-05-16,2019-04-18
user_12709,CH,False,False,True,324,1.0,85.0,0,2019-05-16,2019-04-18
user_12710,FR,False,False,True,237,2.0,265.0,0,2019-05-16,2019-04-18
user_12711,GB,False,False,True,443,36.0,55.0,1,2019-05-16,2019-04-18
user_12712,IE,False,False,True,268,0.0,909.0,0,2019-05-16,2019-04-18
user_12713,RO,False,False,True,200,0.0,48.0,0,2019-05-16,2019-04-18
user_12714,GB,False,False,True,166,11.0,15.0,1,2019-05-16,2019-04-18
user_12715,IE,False,False,True,309,2.0,433.0,1,2019-05-16,2019-04-18
user_12716,PL,False,False,True,125,10.0,60.0,0,2019-05-16,2019-04-18
user_12717,RO,False,False,True,218,28.0,33.0,0,2019-05-16,2019-04-18
user_12718,ES,False,False,True,193,0.0,86.0,0,2019-05-16,2019-04-18
user_12719,GB,False,False,True,295,165.0,5.0,1,2019-05-16,2019-04-18
user_12720,IE,False,True,False,258,2.0,226.0,0,2019-05-16,2019-04-18
user_12721,HR,False,False,True,132,3.0,9.0,1,2019-05-16,2019-04-18
user_12722,GB,False,True,False,125,102.0,16.0,1,2019-05-16,2019-04-18
user_12723,FR,True,False,False,141,0.0,219.0,0,2019-05-16,2019-04-18
user_12724,FR,False,False,True,398,25.0,75.0,0,2019-05-16,2019-04-18
user_12725,GB,False,False,True,297,1.0,150.0,0,2019-05-16,2019-04-18
user_12726,RO,False,False,True,135,13.0,51.0,0,2019-05-16,2019-04-18
user_12727,PL,False,False,True,412,0.0,80.0,0,2019-05-16,2019-04-18
user_12728,RO,False,True,False,355,0.0,408.0,0,2019-05-16,2019-04-18
user_12729,GB,False,False,True,459,23.0,168.0,0,2019-05-16,2019-04-18
user_12730,GB,False,False,True,130,3.0,149.0,0,2019-05-16,2019-04-18
user_12731,GB,False,False,True,181,134.0,28.0,1,2019-05-16,2019-04-18
user_12732,RO,False,False,True,307,3.0,166.0,0,2019-05-16,2019-04-18
user_12733,LT,False,False,True,396,90.0,196.0,1,2019-05-16,2019-04-18
user_12734,FR,False,True,False,304,4.0,134.0,0,2019-05-16,2019-04-18
user_12735,FR,False,False,True,445,0.0,28.0,0,2019-05-16,2019-04-18
user_12736,GB,False,False,True,184,0.0,536.0,0,2019-05-16,2019-04-18
user_12737,PL,False,False,True,167,36.0,59.0,0,2019-05-16,2019-04-18
user_12738,PL,False,False,True,253,24.0,23.0,1,2019-05-16,2019-04-18
user_12739,FR,False,False,True,120,5.0,7.0,0,2019-05-16,2019-04-18
user_12740,GB,False,True,False,301,0.0,203.0,0,2019-05-16,2019-04-18
user_12741,IE,False,False,True,326,7.0,188.0,0,2019-05-16,2019-04-18
user_12742,GB,False,False,True,407,50.0,308.0,1,2019-05-16,2019-04-18
user_12743,PL,False,False,True,377,8.0,116.0,0,2019-05-16,2019-04-18
user_12744,GB,False,False,True,246,242.0,3.0,1,2019-05-16,2019-04-18
user_12745,GB,False,False,True,249,2.0,52.0,1,2019-05-16,2019-04-18
user_12746,DE,False,False,True,153,70.0,5.0,0,2019-05-16,2019-04-18
user_12747,IE,False,False,True,115,0.0,723.0,0,2019-05-16,2019-04-18
user_12748,GB,False,False,True,326,96.0,140.0,1,2019-05-16,2019-04-18
user_12749,IE,False,False,True,292,8.0,326.0,0,2019-05-16,2019-04-18
user_12750,GB,False,False,True,255,33.0,59.0,1,2019-05-16,2019-04-18
user_12751,FR,False,False,True,221,134.0,7.0,1,2019-05-16,2019-04-18
user_12752,GB,False,False,True,191,191.0,1.0,1,2019-05-16,2019-04-18
user_12753,GB,False,False,True,468,12.0,37.0,0,2019-05-16,2019-04-18
user_12754,PL,False,False,True,379,75.0,23.0,1,2019-05-16,2019-04-18
user_12755,GB,False,False,True,411,401.0,3.0,1,2019-05-16,2019-04-18
user_12756,PT,False,False,True,230,32.0,83.0,0,2019-05-16,2019-04-18
user_12757,FR,False,False,True,364,0.0,269.0,0,2019-05-16,2019-04-18
user_12758,RO,False,False,True,401,4.0,1497.0,0,2019-05-16,2019-04-18
user_12759,PL,False,False,True,286,51.0,30.0,0,2019-05-16,2019-04-18
user_12760,GB,False,False,True,299,289.0,2.0,1,2019-05-16,2019-04-18
user_12761,RO,False,False,True,376,130.0,24.0,1,2019-05-16,2019-04-18
user_12762,MT,False,False,True,366,0.0,98.0,0,2019-05-16,2019-04-18
user_12763,DE,False,False,True,464,999.0,0.0,1,2019-05-16,2019-04-18
user_12764,GB,False,False,True,349,128.0,33.0,1,2019-05-16,2019-04-18
user_12765,GB,False,False,True,309,79.0,54.0,0,2019-05-16,2019-04-18
user_12766,FR,False,False,True,230,999.0,0.0,1,2019-05-16,2019-04-18
